Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Vanderson,789082,€20.00m,"Dec 15, 2025","Jun 21, 2001",24,1.73,Brazil,['Brazil'],Right-Back,"                0
0  Right Midfield
1    Right Winger",Monaco,,,"Jan 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,Ligue 1
Josué Casimir,763182,€3.50m,"Dec 15, 2025","Sep 24, 2001",24,1.78,Haiti,"['Haiti', 'Guadeloupe']",Right Winger,"                0
0  Centre-Forward
1     Left Winger",AJ Auxerre,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,25/26,Ligue 1
Lasso Coulibaly,658534,€900k,"Dec 15, 2025","Oct 19, 2002",23,1.76,Cote d'Ivoire,"[""Cote d'Ivoire""]",Right Winger,"                  0
0       Left Winger
1  Central Midfield",AJ Auxerre,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,25/26,Ligue 1
Noam Obougou,1162654,€1.00m,"Mar 27, 2026","Mar 15, 2006",20,,France,[],Centre-Forward,,Le Havre AC,,,"Jan 14, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Aladji Bamba,975347,€10.00m,"Mar 27, 2026","Jul 14, 2006",19,1.81,France,"['Guinea', 'France']",Defensive Midfield,"                  0
0  Central Midfield",Monaco,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Matthieu Udol,344886,€6.00m,"Mar 27, 2026","Mar 20, 1996",30,1.78,France,[],Left-Back,,Lens,,,"Jul 15, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Rafael Fernandes,744074,€600k,"Dec 15, 2025","Jun 28, 2002",23,1.91,Portugal,[],Centre-Back,,Lille,,,"Jan 31, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,25/26,Ligue 1
CJ Egan-Riley,581669,€10.00m,"Mar 27, 2026","Jan 2, 2003",23,1.83,England,[],Centre-Back,,Marseille,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Adam Karabec,652061,€8.00m,"Dec 15, 2025","Jul 2, 2003",22,1.87,Czech Republic,[],Attacking Midfield,,Lyon,,,"Aug 12, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Eric Dier,175722,€5.00m,"Mar 27, 2026","Jan 15, 1994",32,1.91,England,[],Centre-Back,,Monaco,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Brice Samba,191056,€8.00m,"Mar 27, 2026","Apr 25, 1994",31,1.87,France,"['Congo', 'France']",Goalkeeper,,Stade Rennais,,,"Jan 8, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Jacques Ekomié,970279,€7.00m,"Mar 27, 2026","Aug 19, 2003",22,1.79,Gabon,[],Left-Back,,Angers SCO,,,"Jul 31, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Régis Gurtner,39918,€100k,"Dec 15, 2025","Dec 8, 1986",39,1.82,France,[],Goalkeeper,,Lens,,,"Jul 7, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,25/26,Ligue 1
Timothée Kolodziejczak,84085,€200k,"Dec 15, 2025","Oct 1, 1991",34,1.83,France,"['Poland', 'France']",Centre-Back,"           0
0  Left-Back",Paris FC,,,"Sep 6, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,25/26,Ligue 1
Laurent Abergel,238626,€2.00m,"Dec 15, 2025","Feb 1, 1993",33,1.7,France,['France'],Defensive Midfield,"                  0
0  Central Midfield",FC Lorient,,,"Jul 26, 2019","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Ousmane Camara,804711,€8.00m,"Mar 27, 2026","Mar 6, 2003",23,1.97,Mali,[],Centre-Back,,Angers SCO,,,"Aug 16, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Mama Baldé,325223,€3.50m,"Dec 15, 2025","Nov 6, 1995",30,1.76,Guinea-Bissau,"['Portugal', 'Guinea-Bissau']",Centre-Forward,"              0
0  Right Winger
1   Left Winger",Stade Brestois,,,"Aug 30, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,25/26,Ligue 1
Pablo Pagis,810411,€10.00m,"Mar 27, 2026","Dec 29, 2002",23,1.8,France,[],Left Winger,,FC Lorient,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Rémy Labeau Lascary,917778,€3.00m,"Mar 27, 2026","Mar 3, 2003",23,1.84,France,"['Guadeloupe', 'France']",Centre-Forward,"              0
0  Right Winger
1   Left Winger",Stade Brestois,,,"Aug 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Ludovic Blas,288225,€10.00m,"Mar 27, 2026","Dec 31, 1997",28,1.8,France,[],Right Midfield,,Stade Rennais,,,"Jul 5, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Matthieu Udol,344886,€6.00m,"Mar 27, 2026","Mar 20, 1996",30,1.78,France,"['Guadeloupe', 'France']",Left-Back,"               0
0  Left Midfield
1    Centre-Back",Lens,,,"Jul 15, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Tiago Gouveia,479638,€4.00m,"Dec 15, 2025","Jun 18, 2001",24,1.76,Portugal,[],Right Winger,,Nice,,,"Aug 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Aleksandr Golovin,263918,€18.00m,"Dec 15, 2025","May 30, 1996",29,1.78,Russia,[],Attacking Midfield,,Monaco,,,"Jul 27, 2018","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,Ligue 1
Naouirou Ahamada,538971,€3.50m,"Dec 9, 2025","Mar 29, 2002",24,1.83,France,[],Central Midfield,,AJ Auxerre,,,"Jan 7, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,25/26,Ligue 1
Corentin Tolisso,190393,€12.00m,"Dec 15, 2025","Aug 3, 1994",31,1.81,France,"['Togo', 'France']",Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Lyon,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Naouirou Ahamada,538971,€3.50m,"Dec 9, 2025","Mar 29, 2002",24,1.83,France,"['Comoros', 'France']",Central Midfield,"                    0
0  Defensive Midfield",AJ Auxerre,,,"Jan 7, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,25/26,Ligue 1
Kenny Lala,174196,€1.80m,"Dec 15, 2025","Oct 3, 1991",34,1.78,France,"['Martinique', 'France']",Right-Back,"           0
0  Left-Back",Stade Brestois,,,"Jan 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,25/26,Ligue 1
Branco van den Boomen,203938,€2.50m,"Dec 2, 2025","Jul 21, 1995",30,1.88,Netherlands,[],Central Midfield,,Angers SCO,,,"Jan 21, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Ayumu Seko,405389,€5.00m,"Mar 27, 2026","Jun 7, 2000",25,1.86,Japan,[],Defensive Midfield,,Le Havre AC,,,"Jul 22, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Nathaniel Adjei,646829,€1.20m,"Dec 15, 2025","Aug 21, 2002",23,1.91,Ghana,[],Centre-Back,,FC Lorient,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,25/26,Ligue 1
Caio Henrique,420064,€15.00m,"Dec 15, 2025","Jul 31, 1997",28,1.78,Brazil,[],Left-Back,,Monaco,,,"Aug 27, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Djaoui Cissé,931160,€15.00m,"Dec 15, 2025","Jan 31, 2004",22,1.88,France,"['Mali', 'France']",Central Midfield,"                    0
0  Attacking Midfield",Stade Rennais,,,"Jul 1, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Wesley Saïd,182916,€6.00m,"Mar 27, 2026","Apr 19, 1995",30,1.71,France,[],Centre-Forward,,Lens,,,"Jul 1, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Yassir Zabiri,1153105,€9.00m,"Mar 27, 2026","Feb 23, 2005",21,1.82,Morocco,[],Centre-Forward,,Stade Rennais,,,"Feb 2, 2026","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,25/26,Ligue 1
Erawan Garnier,1176271,€200k,"Mar 27, 2026","Jan 5, 2006",20,1.8,Thailand,"['Thailand', 'France']",Right Winger,"                0
0  Right Midfield
1     Left Winger",Lens,,,"Oct 24, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,25/26,Ligue 1
Roman Yaremchuk,221958,€2.50m,"Dec 12, 2025","Nov 27, 1995",30,1.91,Ukraine,[],Centre-Forward,,Lyon,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Moïse Bombito,1089202,€8.00m,"Dec 15, 2025","Mar 30, 2000",26,1.9,Canada,"['Canada', 'DR Congo']",Centre-Back,,Nice,,,"Aug 19, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Santiago Hidalgo,989574,€4.00m,"Mar 27, 2026","Feb 17, 2005",21,1.74,Argentina,[],Centre-Forward,,Toulouse,,,"Jul 31, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Amadou Haidara,402008,€6.00m,"Dec 19, 2025","Jan 31, 1998",28,1.78,Mali,['Mali'],Central Midfield,"                    0
0  Defensive Midfield
1      Right Midfield",Lens,,,"Jan 1, 2026","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Karl-Johan Johnsson,112822,€250k,"Dec 15, 2025","Jan 28, 1990",36,1.88,Sweden,[],Goalkeeper,,R. Strasbourg,,,"Aug 16, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,25/26,Ligue 1
Jonathan Clauss,175639,€4.50m,"Dec 15, 2025","Sep 25, 1992",33,1.78,France,[],Right-Back,,Nice,,,"Jul 25, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,25/26,Ligue 1
Dermane Karim,969447,€3.00m,"Dec 15, 2025","Dec 26, 2003",22,1.78,Togo,['Togo'],Attacking Midfield,"                    0
0    Central Midfield
1  Defensive Midfield",FC Lorient,,,"Aug 9, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Marius Louër,1103652,€800k,"Mar 27, 2026","Mar 11, 2007",19,1.81,France,['France'],Right-Back,"             0
0  Centre-Back",Angers SCO,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,25/26,Ligue 1
Alexsandro,648020,€18.00m,"Mar 27, 2026","Aug 9, 1999",26,1.91,Brazil,[],Centre-Back,,Lille,,,"Jul 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,Ligue 1
Ousmane Ba,666975,€100k,"Dec 15, 2025","Jun 6, 2002",23,1.87,Senegal,[],Goalkeeper,,FC Metz,,,"Sep 10, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,25/26,Ligue 1
Quentin Ndjantou,1053208,€7.00m,"Dec 15, 2025","Jul 23, 2007",18,1.82,France,"['Cameroon', 'France']",Left Winger,"                    0
0      Centre-Forward
1  Attacking Midfield",PSG,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Mathieu Gorgelin,60543,€250k,"Oct 21, 2025","Aug 5, 1990",35,1.87,France,[],Goalkeeper,,Lens,,,"Jan 19, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,25/26,Ligue 1
Anthony Lopes,60561,€1.00m,"Dec 15, 2025","Oct 1, 1990",35,1.84,Portugal,[],Goalkeeper,,FC Nantes,,,"Jan 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Romain Del Castillo,353399,€7.00m,"Dec 15, 2025","Mar 29, 1996",30,1.72,France,"['Spain', 'France']",Right Winger,"             0
0  Left Winger",Stade Brestois,,,"Aug 31, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Saud Abdulhamid,631927,€5.00m,"Mar 27, 2026","Jul 18, 1999",26,1.75,Saudi Arabia,['Saudi Arabia'],Right-Back,"                0
0  Right Midfield",Lens,,,"Aug 3, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Junior Mwanga,1011200,€6.00m,"Mar 27, 2026","May 11, 2003",22,1.84,France,[],Defensive Midfield,,R. Strasbourg,,,"Aug 8, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Gautier Lloris,249636,€3.00m,"Dec 15, 2025","Jul 18, 1995",30,1.91,France,['France'],Centre-Back,,Le Havre AC,,,"Jul 12, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Endrick,971570,€35.00m,"Mar 27, 2026","Jul 21, 2006",19,1.73,Brazil,[],Centre-Forward,,Lyon,,,"Jan 1, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,Ligue 1
Salis Abdul Samed,688707,€4.50m,"Dec 15, 2025","Mar 26, 2000",26,1.79,Ghana,"[""Cote d'Ivoire"", 'Ghana']",Defensive Midfield,"                  0
0  Central Midfield",Nice,,,"Aug 14, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,25/26,Ligue 1
Khalis Merah,1187942,€10.00m,"Mar 27, 2026","Feb 24, 2007",19,1.78,France,[],Central Midfield,,Lyon,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Sofiane Alakouch,434358,€200k,"Dec 15, 2025","Jul 29, 1998",27,1.75,Morocco,"['Morocco', 'France']",Right-Back,,Paris FC,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,25/26,Ligue 1
Vanderson,789082,€20.00m,"Dec 15, 2025","Jun 21, 2001",24,1.73,Brazil,[],Right-Back,,Monaco,,,"Jan 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,Ligue 1
Nordan Mukiele,986285,€1.00m,"Mar 27, 2026","Feb 12, 2006",20,1.84,France,"['DR Congo', 'France']",Right Winger,"                0
0     Left Winger
1  Right Midfield",Stade Rennais,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Bartosz Zelazowski,828889,,,"Apr 25, 2005",20,1.93,Poland,['Poland'],Goalkeeper,,Nice,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,25/26,Ligue 1
Lucas Chevalier,463600,€30.00m,"Mar 27, 2026","Nov 6, 2001",24,1.89,France,[],Goalkeeper,,PSG,,,"Aug 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,Ligue 1
Samir El Mourabet,1130514,€18.00m,"Mar 27, 2026","Oct 6, 2005",20,1.86,Morocco,"['Morocco', 'France']",Central Midfield,"                    0
0  Attacking Midfield
1         Left Winger",R. Strasbourg,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,Ligue 1
Christian Mawissa,1005240,€15.00m,"Dec 15, 2025","Apr 18, 2005",20,1.84,France,"['DR Congo', 'France']",Centre-Back,"            0
0  Right-Back
1   Left-Back",Monaco,,,"Aug 11, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Jérémy Jacquet,1004301,€55.00m,"Mar 27, 2026","Jul 13, 2005",20,1.9,France,[],Centre-Back,,Stade Rennais,,,"Jan 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",55000000.0,25/26,Ligue 1
Kyllian Antonio,1186789,€1.50m,"Mar 27, 2026","Jan 4, 2008",18,1.83,France,[],Centre-Back,,Lens,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,Ligue 1
Trevan Sanusi,1011152,€500k,"Dec 15, 2025","Apr 25, 2007",18,1.78,England,"['England', 'Nigeria']",Left Winger,"              0
0  Right Winger",FC Lorient,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Lucas Høgsberg,926978,€15.00m,"Mar 27, 2026","Jun 23, 2006",19,1.87,Denmark,[],Centre-Back,,R. Strasbourg,,,"Aug 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Adrien Thomasson,215977,€4.50m,"Dec 15, 2025","Dec 10, 1993",32,1.75,France,"['Croatia', 'France']",Central Midfield,"                    0
0  Attacking Midfield",Lens,,,"Jan 12, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,25/26,Ligue 1
Pierre-Emerick Aubameyang,58864,€3.00m,"Dec 15, 2025","Jun 18, 1989",36,1.87,Gabon,"['Gabon', 'France']",Centre-Forward,"              0
0  Right Winger
1   Left Winger",Marseille,,,"Jul 31, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Tiago Gouveia,479638,€4.00m,"Dec 15, 2025","Jun 18, 2001",24,1.76,Portugal,['Portugal'],Right Winger,"             0
0  Left Winger",Nice,,,"Aug 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Ayumu Seko,405389,€5.00m,"Mar 27, 2026","Jun 7, 2000",25,1.86,Japan,['Japan'],Defensive Midfield,"             0
0  Centre-Back",Le Havre AC,,,"Jul 22, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Kevin Carlos,718201,€5.00m,"Mar 27, 2026","Apr 10, 2001",25,1.86,Spain,[],Centre-Forward,,Nice,,,"Aug 18, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Jean-Philippe Krasso,358515,€4.00m,"Dec 15, 2025","Jul 17, 1997",28,1.87,Cote d'Ivoire,[],Centre-Forward,,Paris FC,,,"Jul 6, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Patrik Carlgren,190280,€500k,"Dec 15, 2025","Jan 8, 1992",34,1.89,Sweden,[],Goalkeeper,,FC Nantes,,,"Aug 30, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Maxime Colin,156618,€300k,"Dec 15, 2025","Nov 15, 1991",34,1.8,France,['France'],Right-Back,"             0
0    Left-Back
1  Centre-Back",FC Metz,,,"Jul 27, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,25/26,Ligue 1
Abu Francis,658533,€2.00m,"Dec 15, 2025","Apr 27, 2001",24,1.82,Ghana,['Ghana'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Toulouse,,,"Aug 6, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Jacen Russell-Rowe,683625,€3.50m,"Dec 11, 2025","Sep 13, 2002",23,1.83,Canada,[],Centre-Forward,,Toulouse,,,"Feb 2, 2026","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,25/26,Ligue 1
Lucas Tousart,353948,€2.00m,"Dec 15, 2025","Apr 29, 1997",28,1.84,France,['France'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Stade Brestois,,,"Sep 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Pathé Mboup,979551,€3.00m,"Dec 15, 2025","Oct 19, 2003",22,1.75,Senegal,[],Left Winger,,Stade Brestois,,,"Aug 31, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Olivier Giroud,82442,€1.00m,"Dec 15, 2025","Sep 30, 1986",39,1.92,France,['France'],Centre-Forward,,Lille,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Arthur Avom,1074628,€15.00m,"Mar 27, 2026","Dec 15, 2004",21,1.73,Cameroon,['Cameroon'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",FC Lorient,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Noham Kamara,1275040,€3.00m,"Mar 27, 2026","Jan 22, 2007",19,1.85,France,"['Senegal', 'France']",Centre-Back,"            0
0  Right-Back",Lyon,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Charles Vanhoutte,569845,€7.00m,"Dec 15, 2025","Sep 16, 1998",27,1.82,Belgium,['Belgium'],Defensive Midfield,"                  0
0  Central Midfield",Nice,,,"Sep 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
CJ Egan-Riley,581669,€10.00m,"Mar 27, 2026","Jan 2, 2003",23,1.83,England,"['England', 'Ireland']",Centre-Back,"                    0
0          Right-Back
1  Defensive Midfield",Marseille,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Malick Fofana,743386,€30.00m,"Dec 15, 2025","Mar 31, 2005",21,1.69,Belgium,"['Belgium', 'Guinea']",Left Winger,"               0
0   Right Winger
1  Left Midfield",Lyon,,,"Jan 10, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,Ligue 1
