Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Carlo García,627287,€350k,"Dec 29, 2025","Feb 12, 2001",25,1.85,Spain,[],Central Midfield,,Querétaro FC,,,"Aug 10, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",350000.0,22/23,La Liga
Jorge Meré,286779,€150k,"Dec 22, 2025","Apr 17, 1997",28,1.82,Spain,[],Centre-Back,,Penafiel,,,"Jan 21, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,22/23,La Liga
Nico Melamed,570421,€3.00m,"Dec 30, 2025","Apr 11, 2001",25,1.73,Spain,"['Argentina', 'Spain']",Attacking Midfield,"              0
0   Left Winger
1  Right Winger",UD Almería,,,"Jul 3, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Héctor Bellerín,191217,€2.50m,"Dec 12, 2025","Mar 19, 1995",31,1.78,Spain,[],Right-Back,,Real Betis,,,"Jul 18, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,22/23,La Liga
Yoel Ramírez,634116,€100k,"Dec 30, 2025","Feb 5, 2002",24,1.84,Spain,['Spain'],Goalkeeper,,CD Tudelano,,,"Jul 9, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Kike García,93936,€800k,"Dec 12, 2025","Nov 25, 1989",36,1.86,Spain,['Spain'],Centre-Forward,,Espanyol,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Egoitz Arana,711367,€100k,"Dec 30, 2025","Feb 19, 2002",24,1.97,Spain,['Spain'],Goalkeeper,,Real Sociedad B,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Yeray Álvarez,255488,€1.00m,"Dec 12, 2025","Jan 24, 1995",31,1.82,Spain,[],Centre-Back,,Athletic Club,,,"Jul 1, 2016","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Carlos Dotor,623524,€1.00m,"Dec 30, 2025","Mar 15, 2001",25,1.8,Spain,[],Central Midfield,,Málaga CF,,,"Jul 8, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Javi Sánchez,340853,€800k,"Dec 30, 2025","Mar 14, 1997",29,1.89,Spain,['Spain'],Centre-Back,,Arouca,,,"Jan 5, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Yan Couto,627228,€20.00m,"Dec 19, 2025","Jun 3, 2002",23,1.68,Brazil,"['Portugal', 'Brazil']",Right Midfield,"            0
0  Right-Back",Dortmund,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,22/23,La Liga
Nico Williams,709187,€50.00m,"Mar 16, 2026","Jul 12, 2002",23,1.81,Spain,[],Left Winger,,Athletic Club,,,"Jul 1, 2021","Jun 30, 2035",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,22/23,La Liga
Alberto Marí,634105,€800k,"Dec 30, 2025","Jul 11, 2001",24,1.83,Spain,['Spain'],Centre-Forward,,CD Mirandés,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Gerónimo Rulli,229604,€8.00m,"Mar 27, 2026","May 20, 1992",33,1.89,Argentina,[],Goalkeeper,,Marseille,,,"Aug 11, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Sergio Asenjo,51710,,,"Jun 28, 1989",36,1.89,Spain,['Spain'],Goalkeeper,,Retired,Real Valladolid,"Sep 1, 2023",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Pepe Reina,7825,,,"Aug 31, 1982",43,1.88,Spain,['Spain'],Goalkeeper,,Retired,Como,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Manu Pozo,635881,€1.20m,"Dec 22, 2025","Dec 12, 2001",24,1.68,Spain,[],Right Winger,,Torreense,,,"Jul 10, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Nacho Vidal,216870,€1.60m,"Dec 12, 2025","Jan 24, 1995",31,1.8,Spain,['Spain'],Right-Back,,Real Oviedo,,,"Jan 22, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1600000.0,22/23,La Liga
Óscar Mingueza,331505,€18.00m,"Dec 12, 2025","May 13, 1999",26,1.84,Spain,['Spain'],Right-Back,"                0
0     Centre-Back
1  Right Midfield",Celta de Vigo,,,"Jul 30, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,22/23,La Liga
Jawad El Yamiq,235412,€600k,"Mar 18, 2026","Feb 29, 1992",34,1.93,Morocco,[],Centre-Back,,Real Zaragoza,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,22/23,La Liga
Lucas Rosa,468309,€4.00m,"Dec 2, 2025","Apr 3, 2000",26,1.77,Brazil,[],Right-Back,,Ajax,,,"Feb 4, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
Pablo Marín,907813,€8.00m,"Dec 12, 2025","Jul 3, 2003",22,1.78,Spain,['Spain'],Attacking Midfield,"                  0
0  Central Midfield",Real Sociedad,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Aihen Muñoz,517842,€3.50m,"Dec 12, 2025","Aug 16, 1997",28,1.75,Spain,[],Left-Back,,Real Sociedad,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,22/23,La Liga
Iván Sánchez,221311,€500k,"Dec 8, 2025","Sep 23, 1992",33,1.69,Spain,['Spain'],Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",Sepahan,,,"Aug 18, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Pablo Ramírez,979355,€25k,"Dec 30, 2025","Mar 18, 2003",23,,Spain,['Spain'],Centre-Back,,CF Fuenlabrada,,,"Jul 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000.0,22/23,La Liga
Gonzalo Montiel,402733,€4.50m,"Dec 17, 2025","Jan 1, 1997",29,1.75,Argentina,[],Right-Back,,River Plate,,,"Jan 20, 2025","Dec 31, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,22/23,La Liga
Luiz Felipe,457931,€3.00m,"Dec 12, 2025","Mar 22, 1997",29,1.87,Italy,"['Brazil', 'Italy']",Centre-Back,,Rayo Vallecano,,,"Jul 7, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Denis Suárez,165007,€1.20m,"Dec 12, 2025","Jan 6, 1994",32,1.76,Spain,['Spain'],Attacking Midfield,"                  0
0       Left Winger
1  Central Midfield",Alavés,,,"Aug 29, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Jon Ander Olasagasti,625660,€1.80m,"Dec 12, 2025","Aug 16, 2000",25,1.76,Spain,[],Central Midfield,,Levante,,,"Jul 16, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Isco,85288,€4.00m,"Dec 12, 2025","Apr 21, 1992",33,1.76,Spain,['Spain'],Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",Real Betis,,,"Jul 26, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
Gerard Moreno,177467,€2.80m,"Dec 12, 2025","Apr 7, 1992",34,1.8,Spain,['Spain'],Centre-Forward,"              0
0  Right Winger",Villarreal,,,"Jul 1, 2018","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2800000.0,22/23,La Liga
Sergio Barcia,562058,€1.50m,"Dec 30, 2025","Dec 31, 2000",25,1.86,Spain,[],Centre-Back,,UD Las Palmas,,,"Jul 9, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Santi Comesaña,380598,€8.00m,"Dec 12, 2025","Oct 5, 1996",29,1.88,Spain,['Spain'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Villarreal,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Tomás Alarcón,454238,€500k,"Dec 10, 2025","Jan 19, 1999",27,1.76,Chile,"['Spain', 'Chile']",Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",Colo-Colo,,,"Jan 22, 2025","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Juanpe,115333,€500k,"Dec 29, 2025","Apr 30, 1991",34,1.92,Spain,[],Centre-Back,,San Luis,,,"Jul 3, 2025","May 31, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Roger Martí,212391,€300k,"Dec 30, 2025","Jan 3, 1991",35,1.79,Spain,[],Centre-Forward,,Cádiz CF,,,"Jan 26, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
Unai Simón,262396,€25.00m,"Dec 12, 2025","Jun 11, 1997",28,1.9,Spain,[],Goalkeeper,,Athletic Club,,,"Jul 1, 2018","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,22/23,La Liga
Lucas Olaza,216240,€4.00m,"Dec 16, 2025","Jul 21, 1994",31,1.73,Uruguay,[],Left-Back,,Krasnodar,,,"Aug 6, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
Federico Valverde,369081,€120.00m,"Dec 12, 2025","Jul 22, 1998",27,1.82,Uruguay,"['Spain', 'Uruguay']",Central Midfield,"                0
0  Right Midfield
1      Right-Back",Real Madrid,,,"Jul 1, 2018","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",120000000.0,22/23,La Liga
Rui Silva,234811,€7.00m,"Dec 18, 2025","Feb 7, 1994",32,1.91,Portugal,[],Goalkeeper,,Sporting,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,22/23,La Liga
Edgar González,401624,€1.20m,"Mar 18, 2026","Apr 1, 1997",29,1.92,Spain,['Spain'],Centre-Back,"                    0
0  Defensive Midfield",FC Andorra,,,"Jan 12, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Rodrygo,412363,€50.00m,"Mar 16, 2026","Jan 9, 2001",25,1.74,Brazil,"['Brazil', 'Spain']",Right Winger,"                0
0     Left Winger
1  Centre-Forward",Real Madrid,,,"Jul 1, 2019","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,22/23,La Liga
Iñigo Lekue,255501,€1.20m,"Dec 12, 2025","May 4, 1993",32,1.8,Spain,['Spain'],Right-Back,"           0
0  Left-Back",Athletic Club,,,"Jul 1, 2016","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Karim Benzema,18922,€6.00m,"Dec 18, 2025","Dec 19, 1987",38,1.85,France,"['Algeria', 'France']",Centre-Forward,,Al-Hilal,,,"Feb 2, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,La Liga
Igor Zubeldia,355628,€9.00m,"Dec 12, 2025","Mar 30, 1997",29,1.81,Spain,[],Centre-Back,,Real Sociedad,,,"Jul 1, 2017","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,22/23,La Liga
Ruly García,577869,€350k,"Dec 22, 2025","Jan 27, 2000",26,1.88,Spain,['Spain'],Goalkeeper,,Vizela,,,"Sep 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",350000.0,22/23,La Liga
Srdjan Babic,222805,€5.00m,"Dec 16, 2025","Apr 22, 1996",29,1.94,Serbia,"['Bosnia-Herzegovina', 'Serbia']",Centre-Back,,Spartak Moscow,,,"Aug 21, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Fran González,1055220,€3.00m,"Mar 18, 2026","Jun 24, 2005",20,1.99,Spain,['Spain'],Goalkeeper,,RM Castilla,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Franck Kessié,294808,€12.00m,"Dec 18, 2025","Dec 19, 1996",29,1.83,Cote d'Ivoire,"['Italy', ""Cote d'Ivoire""]",Central Midfield,"                    0
0  Defensive Midfield",Al-Ahli,,,"Aug 9, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,22/23,La Liga
Borja García,67808,,,"Nov 2, 1990",35,1.75,Spain,[],Attacking Midfield,,Retired,Girona,"Jul 1, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Gabri Veiga,699704,€25.00m,"Mar 19, 2026","May 27, 2002",23,1.85,Spain,[],Attacking Midfield,,Porto,,,"Jun 5, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,22/23,La Liga
Hugo Álvarez,892929,€8.00m,"Dec 12, 2025","Jul 2, 2003",22,1.76,Spain,[],Left Winger,,Celta de Vigo,,,"Jul 18, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Darwin Machís,211251,€400k,"Mar 17, 2026","Feb 7, 1993",33,1.71,Venezuela,"['Spain', 'Venezuela']",Left Winger,"              0
0  Right Winger",CD América,,,"Jan 3, 2026","Dec 31, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Santiago Bueno,438001,€10.00m,"Dec 9, 2025","Nov 9, 1998",27,1.9,Uruguay,[],Centre-Back,,Wolves,,,"Aug 31, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,22/23,La Liga
Miguel Rodríguez,634427,€4.50m,"Mar 11, 2026","Apr 29, 2003",22,1.79,Spain,[],Right Winger,,Utrecht,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,22/23,La Liga
Ángel Fortuño,628487,€300k,"Dec 12, 2025","Oct 5, 2001",24,1.83,Spain,['Spain'],Goalkeeper,,Espanyol,,,"Jul 1, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
Asier Villalibre,251897,€2.00m,"Dec 30, 2025","Sep 30, 1997",28,1.82,Spain,['Spain'],Centre-Forward,,Racing,,,"Aug 9, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Arnaut Danjuma,355861,€4.00m,"Dec 12, 2025","Jan 31, 1997",29,1.78,Netherlands,"['Nigeria', 'Netherlands']",Left Winger,"                0
0  Centre-Forward
1    Right Winger",Valencia,,,"Aug 10, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
Jørgen Strand Larsen,429983,€45.00m,"Mar 9, 2026","Feb 6, 2000",26,1.93,Norway,[],Centre-Forward,,Crystal Palace,,,"Feb 2, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",45000000.0,22/23,La Liga
Alfonso Espino,311044,€1.00m,"Dec 12, 2025","Jan 5, 1992",34,1.72,Uruguay,"['Spain', 'Uruguay']",Left-Back,,Rayo Vallecano,,,"Jul 17, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Joaquín Fernández,221321,€500k,"Mar 18, 2026","May 31, 1996",29,1.9,Spain,['Spain'],Centre-Back,"                    0
0  Defensive Midfield
1    Central Midfield",SD Huesca,,,"Jan 28, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Samu Castillejo,195171,€375k,"Dec 9, 2025","Jan 18, 1995",31,1.82,Spain,['Spain'],Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",Johor DT,,,"Feb 27, 2025","May 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",375000.0,22/23,La Liga
Koba Koindredi,569375,€3.50m,"Mar 17, 2026","Oct 27, 2001",24,1.84,France,[],Central Midfield,,Basel,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,22/23,La Liga
Mario Suárez,37337,,,"Feb 24, 1987",39,1.89,Spain,['Spain'],Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",Retired,Rayo Vallecano,"Oct 1, 2023",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Diego Hormigo,767229,€300k,"Dec 30, 2025","Apr 16, 2003",22,1.82,Spain,['Spain'],Left-Back,"                  0
0       Centre-Back
1  Central Midfield",Granada CF,,,"Aug 13, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
Andriy Lunin,404839,€15.00m,"Dec 12, 2025","Feb 11, 1999",27,1.91,Ukraine,[],Goalkeeper,,Real Madrid,,,"Jul 1, 2018","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Brais Méndez,309110,€12.00m,"Dec 12, 2025","Jan 7, 1997",29,1.84,Spain,[],Attacking Midfield,,Real Sociedad,,,"Jul 6, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,22/23,La Liga
Sergio Escudero,93935,€100k,"Dec 30, 2025","Sep 2, 1989",36,1.76,Spain,[],Left-Back,,Dep. La Coruña,,,"Jul 18, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Diego Méndez,932349,€50k,"Dec 30, 2025","Aug 29, 2003",22,1.82,Spain,['Spain'],Central Midfield,,Rayo B,,,"Jul 1, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000.0,22/23,La Liga
Ferland Mendy,291417,€6.00m,"Mar 16, 2026","Jun 8, 1995",30,1.8,France,"['France', 'Senegal']",Left-Back,,Real Madrid,,,"Jul 1, 2019","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,La Liga
Sergio Diez,935456,€200k,"Mar 18, 2026","Jul 28, 2003",22,1.78,Spain,['Spain'],Right-Back,"              0
0   Centre-Back
1  Right Winger",UD Ibiza,,,"Jul 16, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Dani Ceballos,319745,€8.00m,"Dec 12, 2025","Aug 7, 1996",29,1.79,Spain,[],Central Midfield,,Real Madrid,,,"Jul 14, 2017","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Sergio Akieme,355627,€5.00m,"Dec 11, 2025","Dec 16, 1997",28,1.75,Spain,[],Left-Back,,Stade Reims,,,"Feb 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Memphis Depay,167850,€8.00m,"Dec 10, 2025","Feb 13, 1994",32,1.78,Netherlands,"['Netherlands', 'Ghana']",Second Striker,"                0
0  Centre-Forward
1     Left Winger",Corinthians,,,"Sep 9, 2024","Jul 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Ronaël Pierre-Gabriel,410185,€2.50m,"Dec 22, 2025","Jun 13, 1998",27,1.77,France,"['Martinique', 'France']",Right-Back,"             0
0    Left-Back
1  Centre-Back",Dinamo Zagreb,,,"Feb 7, 2024","Jun 19, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,22/23,La Liga
Felipe,156501,,,"May 16, 1989",36,1.9,Brazil,['Brazil'],Centre-Back,,Retired,Nott'm Forest,"Jul 1, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Renan Lodi,476352,€12.00m,"Oct 21, 2025","Apr 8, 1998",28,1.73,Brazil,[],Left-Back,,Atlético-MG,,,"Jan 1, 2026","Dec 31, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,22/23,La Liga
Ezequiel Ponce,296783,€5.00m,"Dec 11, 2025","Mar 29, 1997",29,1.81,Argentina,"['Argentina', 'Spain']",Centre-Forward,"              0
0   Left Winger
1  Right Winger",Houston,,,"Jul 18, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Carlos Martín,618813,€2.00m,"Mar 16, 2026","Apr 22, 2002",23,1.84,Spain,[],Left Winger,,Rayo Vallecano,,,"Jan 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Ramón Terrats,783396,€3.00m,"Dec 12, 2025","Oct 18, 2000",25,1.81,Spain,[],Central Midfield,,Espanyol,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Alberto Moreno,207917,€1.00m,"Dec 23, 2025","Jul 5, 1992",33,1.71,Spain,['Spain'],Left-Back,,Como,,,"Jul 19, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Yeray Álvarez,255488,€1.00m,"Dec 12, 2025","Jan 24, 1995",31,1.82,Spain,['Spain'],Centre-Back,,Athletic Club,,,"Jul 1, 2016","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Álvaro Aguado,449496,€500k,"Apr 9, 2026","May 1, 1996",29,1.75,Spain,[],Central Midfield,,Without Club,Espanyol,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Mickaël Malsa,205569,€300k,"Mar 18, 2026","Oct 12, 1995",30,1.79,Martinique,"['Martinique', 'France']",Defensive Midfield,"                  0
0  Central Midfield",CD Mirandés,,,"Feb 12, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
Franco Cervi,341110,€700k,"Dec 12, 2025","May 26, 1994",31,1.66,Argentina,"['Argentina', 'Italy']",Left Winger,"               0
0  Left Midfield
1      Left-Back",Celta de Vigo,,,"Jul 5, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,La Liga
